dt,in_union,export_mw,wind_mw,solar_mw,conso_mw,vre_mw,cap_mw_min_export_vre,weight_export_sq,absorb_need_mw_region,export_after_mw
2024-06-08 12:00:00+02:00,0,-398.0,276.0,244.0,4380.0,520.0,0.0,0.0,0.0,0.0
2024-06-08 12:30:00+02:00,0,-689.0,326.0,234.0,4695.0,560.0,0.0,0.0,0.0,0.0
2024-06-08 13:00:00+02:00,0,-695.0,364.0,250.0,4775.0,614.0,0.0,0.0,0.0,0.0
2024-06-08 13:30:00+02:00,0,-508.0,436.0,260.0,4669.0,696.0,0.0,0.0,0.0,0.0
2024-06-08 14:00:00+02:00,0,-314.0,480.0,242.0,4496.0,722.0,0.0,0.0,0.0,0.0
2024-06-08 14:30:00+02:00,0,-409.0,490.0,251.0,4638.0,741.0,0.0,0.0,0.0,0.0
2024-06-08 15:00:00+02:00,0,31.0,560.0,249.0,4253.0,809.0,0.0,0.0,0.0,31.0
2024-06-08 15:30:00+02:00,0,-102.0,644.0,232.0,4424.0,876.0,0.0,0.0,0.0,0.0
2024-06-08 16:00:00+02:00,0,337.0,724.0,229.0,4094.0,953.0,0.0,0.0,0.0,337.0
2024-06-08 16:30:00+02:00,0,-2.0,743.0,221.0,4417.0,964.0,0.0,0.0,0.0,0.0
2024-06-08 17:00:00+02:00,0,212.0,749.0,203.0,4220.0,952.0,0.0,0.0,0.0,212.0
2024-06-08 17:30:00+02:00,0,860.0,1450.0,283.0,4386.0,1733.0,0.0,0.0,0.0,860.0
2024-06-08 18:00:00+02:00,0,1157.0,1499.0,238.0,4635.0,1737.0,0.0,0.0,0.0,1157.0
2024-06-08 18:30:00+02:00,0,1793.0,1438.0,202.0,4409.0,1640.0,0.0,0.0,0.0,1793.0
2024-06-08 19:00:00+02:00,0,1788.0,1361.0,170.0,4403.0,1531.0,0.0,0.0,0.0,1788.0
2024-06-08 19:30:00+02:00,0,1681.0,1299.0,116.0,4411.0,1415.0,0.0,0.0,0.0,1681.0
2024-06-08 20:00:00+02:00,0,1577.0,1128.0,68.0,4291.0,1196.0,0.0,0.0,0.0,1577.0
2024-06-08 20:30:00+02:00,0,1560.0,1008.0,37.0,4239.0,1045.0,0.0,0.0,0.0,1560.0
2024-06-08 21:00:00+02:00,0,1406.0,935.0,16.0,4296.0,951.0,0.0,0.0,0.0,1406.0
2024-06-08 21:30:00+02:00,0,1196.0,773.0,6.0,4335.0,779.0,0.0,0.0,0.0,1196.0
2024-06-08 22:00:00+02:00,0,1108.0,648.0,0.0,4351.0,648.0,0.0,0.0,0.0,1108.0
2024-06-08 22:30:00+02:00,0,1173.0,643.0,0.0,4285.0,643.0,0.0,0.0,0.0,1173.0
2024-06-08 23:00:00+02:00,0,1136.0,663.0,0.0,4344.0,663.0,0.0,0.0,0.0,1136.0
2024-06-08 23:30:00+02:00,0,804.0,594.0,0.0,4614.0,594.0,0.0,0.0,0.0,804.0
2024-06-09 00:00:00+02:00,0,1073.0,516.0,0.0,4269.0,516.0,0.0,0.0,0.0,1073.0
2024-06-09 00:30:00+02:00,0,718.0,495.0,0.0,4535.0,495.0,0.0,0.0,0.0,718.0
2024-06-09 01:00:00+02:00,0,1102.0,498.0,0.0,4021.0,498.0,0.0,0.0,0.0,1102.0
2024-06-09 01:30:00+02:00,0,823.0,455.0,0.0,4290.0,455.0,0.0,0.0,0.0,823.0
2024-06-09 02:00:00+02:00,0,802.0,382.0,0.0,3997.0,382.0,0.0,0.0,0.0,802.0
2024-06-09 02:30:00+02:00,0,364.0,330.0,0.0,4116.0,330.0,0.0,0.0,0.0,364.0
2024-06-09 03:00:00+02:00,0,725.0,305.0,0.0,3713.0,305.0,0.0,0.0,0.0,725.0
2024-06-09 03:30:00+02:00,0,635.0,312.0,0.0,3825.0,312.0,0.0,0.0,0.0,635.0
2024-06-09 04:00:00+02:00,0,731.0,367.0,0.0,3738.0,367.0,0.0,0.0,0.0,731.0
2024-06-09 04:30:00+02:00,0,809.0,397.0,0.0,3796.0,397.0,0.0,0.0,0.0,809.0
2024-06-09 05:00:00+02:00,0,901.0,393.0,0.0,3697.0,393.0,0.0,0.0,0.0,901.0
2024-06-09 05:30:00+02:00,0,832.0,367.0,0.0,3743.0,367.0,0.0,0.0,0.0,832.0
2024-06-09 06:00:00+02:00,0,977.0,384.0,2.0,3658.0,386.0,0.0,0.0,0.0,977.0
2024-06-09 06:30:00+02:00,0,1006.0,383.0,12.0,3632.0,395.0,0.0,0.0,0.0,1006.0
2024-06-09 07:00:00+02:00,0,292.0,372.0,31.0,3819.0,403.0,0.0,0.0,0.0,292.0
2024-06-09 07:30:00+02:00,0,80.0,271.0,64.0,3783.0,335.0,0.0,0.0,0.0,80.0
2024-06-09 08:00:00+02:00,0,60.0,189.0,108.0,3762.0,297.0,0.0,0.0,0.0,60.0
2024-06-09 08:30:00+02:00,0,49.0,110.0,161.0,3749.0,271.0,0.0,0.0,0.0,49.0
2024-06-09 09:00:00+02:00,0,-234.0,53.0,200.0,4005.0,253.0,0.0,0.0,0.0,0.0
2024-06-09 09:30:00+02:00,0,-403.0,26.0,215.0,4097.0,241.0,0.0,0.0,0.0,0.0
2024-06-09 10:00:00+02:00,0,-508.0,29.0,257.0,4318.0,286.0,0.0,0.0,0.0,0.0
2024-06-09 10:30:00+02:00,0,-403.0,42.0,282.0,4216.0,324.0,0.0,0.0,0.0,0.0
2024-06-09 11:00:00+02:00,0,-692.0,54.0,307.0,4502.0,361.0,0.0,0.0,0.0,0.0
2024-06-09 11:30:00+02:00,0,-507.0,91.0,310.0,4377.0,401.0,0.0,0.0,0.0,0.0
2024-06-09 12:00:00+02:00,0,-237.0,164.0,318.0,4222.0,482.0,0.0,0.0,0.0,0.0
2024-06-09 12:30:00+02:00,0,-470.0,227.0,332.0,4521.0,559.0,0.0,0.0,0.0,0.0
2024-06-09 13:00:00+02:00,0,-430.0,251.0,349.0,4544.0,600.0,0.0,0.0,0.0,0.0
2024-06-09 13:30:00+02:00,0,-1017.0,285.0,355.0,4458.0,640.0,0.0,0.0,0.0,0.0
2024-06-09 14:00:00+02:00,0,-1043.0,327.0,366.0,4426.0,693.0,0.0,0.0,0.0,0.0
2024-06-09 14:30:00+02:00,0,-909.0,361.0,364.0,4323.0,725.0,0.0,0.0,0.0,0.0
2024-06-09 15:00:00+02:00,0,-1093.0,365.0,358.0,4493.0,723.0,0.0,0.0,0.0,0.0
2024-06-09 15:30:00+02:00,0,-650.0,388.0,353.0,4218.0,741.0,0.0,0.0,0.0,0.0
2024-06-09 16:00:00+02:00,0,-735.0,413.0,334.0,4208.0,747.0,0.0,0.0,0.0,0.0
2024-06-09 16:30:00+02:00,0,-596.0,435.0,312.0,3990.0,747.0,0.0,0.0,0.0,0.0
2024-06-09 17:00:00+02:00,0,-766.0,458.0,284.0,4096.0,742.0,0.0,0.0,0.0,0.0
2024-06-09 17:30:00+02:00,0,-99.0,875.0,338.0,4005.0,1213.0,0.0,0.0,0.0,0.0
2024-06-09 18:00:00+02:00,0,-114.0,1025.0,292.0,4239.0,1317.0,0.0,0.0,0.0,0.0
2024-06-09 18:30:00+02:00,0,508.0,1115.0,236.0,4072.0,1351.0,0.0,0.0,0.0,508.0
2024-06-09 19:00:00+02:00,0,919.0,1093.0,177.0,4428.0,1270.0,0.0,0.0,0.0,919.0
2024-06-09 19:30:00+02:00,0,1231.0,1112.0,119.0,4420.0,1231.0,0.0,0.0,0.0,1231.0
2024-06-09 20:00:00+02:00,0,1443.0,1274.0,71.0,4540.0,1345.0,0.0,0.0,0.0,1443.0
2024-06-09 20:30:00+02:00,0,1789.0,1417.0,33.0,4391.0,1450.0,0.0,0.0,0.0,1789.0
2024-06-09 21:00:00+02:00,0,1774.0,1354.0,15.0,4318.0,1369.0,0.0,0.0,0.0,1774.0
2024-06-09 21:30:00+02:00,0,1640.0,1187.0,5.0,4273.0,1192.0,0.0,0.0,0.0,1640.0
2024-06-09 22:00:00+02:00,0,1468.0,1076.0,0.0,4364.0,1076.0,0.0,0.0,0.0,1468.0
2024-06-09 22:30:00+02:00,0,1165.0,951.0,0.0,4426.0,951.0,0.0,0.0,0.0,1165.0
2024-06-09 23:00:00+02:00,0,848.0,762.0,0.0,4533.0,762.0,0.0,0.0,0.0,848.0
2024-06-09 23:30:00+02:00,0,809.0,683.0,0.0,4488.0,683.0,0.0,0.0,0.0,809.0
2024-06-10 00:00:00+02:00,0,649.0,661.0,0.0,4591.0,661.0,0.0,0.0,0.0,649.0
2024-06-10 00:30:00+02:00,0,965.0,630.0,0.0,4392.0,630.0,0.0,0.0,0.0,965.0
2024-06-10 01:00:00+02:00,0,1240.0,641.0,0.0,4066.0,641.0,0.0,0.0,0.0,1240.0
2024-06-10 01:30:00+02:00,0,1043.0,648.0,0.0,4273.0,648.0,0.0,0.0,0.0,1043.0
2024-06-10 02:00:00+02:00,0,1223.0,680.0,0.0,4083.0,680.0,0.0,0.0,0.0,1223.0
2024-06-10 02:30:00+02:00,0,1264.0,682.0,0.0,4100.0,682.0,0.0,0.0,0.0,1264.0
2024-06-10 03:00:00+02:00,0,1415.0,712.0,0.0,3994.0,712.0,0.0,0.0,0.0,1415.0
2024-06-10 03:30:00+02:00,0,1563.0,748.0,0.0,3887.0,748.0,0.0,0.0,0.0,1563.0
2024-06-10 04:00:00+02:00,0,1585.0,845.0,0.0,3946.0,845.0,0.0,0.0,0.0,1585.0
2024-06-10 04:30:00+02:00,0,1712.0,902.0,0.0,3881.0,902.0,0.0,0.0,0.0,1712.0
2024-06-10 05:00:00+02:00,0,1958.0,1031.0,0.0,3816.0,1031.0,0.0,0.0,0.0,1958.0
2024-06-10 05:30:00+02:00,0,1963.0,1214.0,0.0,3931.0,1214.0,0.0,0.0,0.0,1963.0
2024-06-10 06:00:00+02:00,0,2183.0,1402.0,1.0,3893.0,1403.0,0.0,0.0,0.0,2183.0
2024-06-10 06:30:00+02:00,0,2015.0,1620.0,8.0,4235.0,1628.0,0.0,0.0,0.0,2015.0
2024-06-10 07:00:00+02:00,0,1960.0,1718.0,18.0,4450.0,1736.0,0.0,0.0,0.0,1960.0
2024-06-10 07:30:00+02:00,0,1807.0,1780.0,35.0,4689.0,1815.0,0.0,0.0,0.0,1807.0
2024-06-10 08:00:00+02:00,0,1540.0,1884.0,59.0,5110.0,1943.0,0.0,0.0,0.0,1540.0
2024-06-10 08:30:00+02:00,0,1704.0,1957.0,79.0,5039.0,2036.0,0.0,0.0,0.0,1704.0
2024-06-10 09:00:00+02:00,0,1831.0,2248.0,82.0,5196.0,2330.0,0.0,0.0,0.0,1831.0
2024-06-10 09:30:00+02:00,0,2236.0,2578.0,94.0,5087.0,2672.0,0.0,0.0,0.0,2236.0
2024-06-10 10:00:00+02:00,0,2245.0,2771.0,100.0,5232.0,2871.0,0.0,0.0,0.0,2245.0
2024-06-10 10:30:00+02:00,1,2579.0,2901.0,100.0,5125.0,3001.0,2579.0,6651241.0,461.12024030808556,2117.8797596919144
2024-06-10 11:00:00+02:00,1,2611.0,3035.0,103.0,5187.0,3138.0,2611.0,6817321.0,472.6343095637879,2138.365690436212
2024-06-10 11:30:00+02:00,1,2656.0,3198.0,109.0,5378.0,3307.0,2656.0,7054336.0,489.0661925397049,2166.933807460295
2024-06-10 12:00:00+02:00,1,2367.0,3094.0,122.0,5617.0,3216.0,2367.0,5602689.0,388.4257536377749,1978.574246362225
2024-06-10 12:30:00+02:00,1,2633.0,3064.0,147.0,5328.0,3211.0,2633.0,6932689.0,480.6325943776841,2152.367405622316
2024-06-10 13:00:00+02:00,1,2594.0,3222.0,184.0,5551.0,3406.0,2594.0,6728836.0,466.49978151651663,2127.5002184834834
2024-06-10 13:30:00+02:00,1,2832.0,3452.0,193.0,5508.0,3645.0,2832.0,8020224.0,556.0297120799976,2275.970287920002
2024-06-10 14:00:00+02:00,1,3120.0,3638.0,209.0,5397.0,3847.0,3120.0,9734400.0,674.8708800741138,2445.1291199258862
2024-06-10 14:30:00+02:00,1,3564.0,3788.0,231.0,5265.0,4019.0,3564.0,12702096.0,880.6166488233357,2683.3833511766643
2024-06-10 15:00:00+02:00,1,3806.0,3929.0,262.0,5197.0,4191.0,3806.0,14485636.0,1004.2667155400708,2801.733284459929
2024-06-10 15:30:00+02:00,1,3679.0,3863.0,284.0,5292.0,4147.0,3679.0,13535041.0,938.3634360113836,2740.636563988616
2024-06-10 16:00:00+02:00,0,2732.0,2641.0,237.0,4950.0,2878.0,0.0,0.0,0.0,2732.0
2024-06-10 16:30:00+02:00,0,1921.0,1889.0,188.0,5000.0,2077.0,0.0,0.0,0.0,1921.0
2024-06-10 17:00:00+02:00,0,1657.0,1751.0,172.0,5083.0,1923.0,0.0,0.0,0.0,1657.0
2024-06-10 17:30:00+02:00,0,3073.0,3174.0,227.0,5062.0,3401.0,0.0,0.0,0.0,3073.0
2024-06-10 18:00:00+02:00,0,3119.0,2969.0,204.0,4824.0,3173.0,0.0,0.0,0.0,3119.0
2024-06-10 18:30:00+02:00,0,2246.0,2519.0,193.0,5188.0,2712.0,0.0,0.0,0.0,2246.0
2024-06-10 19:00:00+02:00,0,1750.0,2164.0,142.0,5276.0,2306.0,0.0,0.0,0.0,1750.0
2024-06-10 19:30:00+02:00,0,1534.0,1986.0,102.0,5353.0,2088.0,0.0,0.0,0.0,1534.0
2024-06-10 20:00:00+02:00,0,1610.0,1917.0,68.0,5161.0,1985.0,0.0,0.0,0.0,1610.0
2024-06-10 20:30:00+02:00,0,1516.0,1649.0,37.0,4937.0,1686.0,0.0,0.0,0.0,1516.0
2024-06-10 21:00:00+02:00,0,1309.0,1453.0,17.0,4886.0,1470.0,0.0,0.0,0.0,1309.0
2024-06-10 21:30:00+02:00,0,1148.0,1044.0,7.0,4651.0,1051.0,0.0,0.0,0.0,1148.0
2024-06-10 22:00:00+02:00,0,1180.0,913.0,0.0,4443.0,913.0,0.0,0.0,0.0,1180.0
2024-06-10 22:30:00+02:00,0,584.0,694.0,0.0,4824.0,694.0,0.0,0.0,0.0,584.0
2024-06-10 23:00:00+02:00,0,302.0,551.0,0.0,4964.0,551.0,0.0,0.0,0.0,302.0
2024-06-10 23:30:00+02:00,0,241.0,435.0,0.0,4906.0,435.0,0.0,0.0,0.0,241.0
2024-06-11 00:00:00+02:00,0,203.0,334.0,0.0,4841.0,334.0,0.0,0.0,0.0,203.0
2024-06-11 00:30:00+02:00,0,163.0,280.0,0.0,4845.0,280.0,0.0,0.0,0.0,163.0
2024-06-11 01:00:00+02:00,0,377.0,238.0,0.0,4537.0,238.0,0.0,0.0,0.0,377.0
2024-06-11 01:30:00+02:00,0,301.0,221.0,0.0,4597.0,221.0,0.0,0.0,0.0,301.0
2024-06-11 02:00:00+02:00,0,297.0,209.0,0.0,4452.0,209.0,0.0,0.0,0.0,297.0
2024-06-11 02:30:00+02:00,0,384.0,197.0,0.0,4389.0,197.0,0.0,0.0,0.0,384.0
2024-06-11 03:00:00+02:00,0,556.0,206.0,0.0,4231.0,206.0,0.0,0.0,0.0,556.0
2024-06-11 03:30:00+02:00,0,617.0,193.0,0.0,4193.0,193.0,0.0,0.0,0.0,617.0
2024-06-11 04:00:00+02:00,0,772.0,188.0,0.0,4045.0,188.0,0.0,0.0,0.0,772.0
2024-06-11 04:30:00+02:00,0,628.0,169.0,0.0,4165.0,169.0,0.0,0.0,0.0,628.0
2024-06-11 05:00:00+02:00,0,653.0,149.0,0.0,4058.0,149.0,0.0,0.0,0.0,653.0
2024-06-11 05:30:00+02:00,0,410.0,142.0,0.0,4310.0,142.0,0.0,0.0,0.0,410.0
2024-06-11 06:00:00+02:00,0,427.0,126.0,2.0,4389.0,128.0,0.0,0.0,0.0,427.0
2024-06-11 06:30:00+02:00,0,258.0,98.0,12.0,4480.0,110.0,0.0,0.0,0.0,258.0
2024-06-11 07:00:00+02:00,0,268.0,74.0,29.0,4574.0,103.0,0.0,0.0,0.0,268.0
2024-06-11 07:30:00+02:00,0,18.0,46.0,61.0,4804.0,107.0,0.0,0.0,0.0,18.0
2024-06-11 08:00:00+02:00,0,-203.0,25.0,106.0,5119.0,131.0,0.0,0.0,0.0,0.0
2024-06-11 08:30:00+02:00,0,-84.0,18.0,159.0,5048.0,177.0,0.0,0.0,0.0,0.0
2024-06-11 09:00:00+02:00,0,21.0,11.0,211.0,4973.0,222.0,0.0,0.0,0.0,21.0
2024-06-11 09:30:00+02:00,0,-225.0,19.0,258.0,5156.0,277.0,0.0,0.0,0.0,0.0
2024-06-11 10:00:00+02:00,0,-19.0,41.0,274.0,4934.0,315.0,0.0,0.0,0.0,0.0
2024-06-11 10:30:00+02:00,0,7.0,46.0,287.0,4977.0,333.0,0.0,0.0,0.0,7.0
2024-06-11 11:00:00+02:00,1,-46.0,77.0,310.0,5117.0,387.0,0.0,0.0,0.0,0.0
2024-06-11 11:30:00+02:00,1,-612.0,139.0,305.0,5155.0,444.0,0.0,0.0,0.0,0.0
2024-06-11 12:00:00+02:00,1,-697.0,207.0,297.0,5265.0,504.0,0.0,0.0,0.0,0.0
2024-06-11 12:30:00+02:00,1,-379.0,509.0,285.0,5238.0,794.0,0.0,0.0,0.0,0.0
2024-06-11 13:00:00+02:00,1,-93.0,854.0,298.0,5318.0,1152.0,0.0,0.0,0.0,0.0
2024-06-11 13:30:00+02:00,1,-237.0,854.0,236.0,5263.0,1090.0,0.0,0.0,0.0,0.0
2024-06-11 14:00:00+02:00,1,-79.0,1000.0,257.0,5146.0,1257.0,0.0,0.0,0.0,0.0
2024-06-11 14:30:00+02:00,1,431.0,931.0,236.0,5006.0,1167.0,431.0,185761.0,12.878522513297938,418.1214774867021
2024-06-11 15:00:00+02:00,1,196.0,791.0,219.0,4933.0,1010.0,196.0,38416.0,2.6633217998980063,193.336678200102
2024-06-11 15:30:00+02:00,1,199.0,773.0,235.0,4953.0,1008.0,199.0,39601.0,2.745476015143715,196.2545239848563
2024-06-11 16:00:00+02:00,0,12.0,668.0,226.0,5002.0,894.0,0.0,0.0,0.0,12.0
2024-06-11 16:30:00+02:00,0,49.0,590.0,234.0,4931.0,824.0,0.0,0.0,0.0,49.0
2024-06-11 17:00:00+02:00,0,195.0,495.0,242.0,4679.0,737.0,0.0,0.0,0.0,195.0
2024-06-11 17:30:00+02:00,0,103.0,413.0,222.0,4689.0,635.0,0.0,0.0,0.0,103.0
2024-06-11 18:00:00+02:00,0,6.0,356.0,212.0,4731.0,568.0,0.0,0.0,0.0,6.0
2024-06-11 18:30:00+02:00,0,-289.0,310.0,167.0,4925.0,477.0,0.0,0.0,0.0,0.0
2024-06-11 19:00:00+02:00,0,-388.0,369.0,140.0,5129.0,509.0,0.0,0.0,0.0,0.0
2024-06-11 19:30:00+02:00,0,-327.0,381.0,107.0,5050.0,488.0,0.0,0.0,0.0,0.0
2024-06-11 20:00:00+02:00,0,71.0,363.0,71.0,4818.0,434.0,0.0,0.0,0.0,71.0
2024-06-11 20:30:00+02:00,0,88.0,334.0,37.0,4959.0,371.0,0.0,0.0,0.0,88.0
2024-06-11 21:00:00+02:00,0,84.0,264.0,16.0,4859.0,280.0,0.0,0.0,0.0,84.0
2024-06-11 21:30:00+02:00,0,375.0,225.0,7.0,4562.0,232.0,0.0,0.0,0.0,375.0
2024-06-11 22:00:00+02:00,0,311.0,219.0,0.0,4604.0,219.0,0.0,0.0,0.0,311.0
2024-06-11 22:30:00+02:00,0,201.0,228.0,0.0,4739.0,228.0,0.0,0.0,0.0,201.0
2024-06-11 23:00:00+02:00,0,94.0,277.0,0.0,4881.0,277.0,0.0,0.0,0.0,94.0
2024-06-11 23:30:00+02:00,0,266.0,307.0,0.0,4742.0,307.0,0.0,0.0,0.0,266.0
2024-06-12 00:00:00+02:00,0,-72.0,296.0,0.0,5039.0,296.0,0.0,0.0,0.0,0.0
2024-06-12 00:30:00+02:00,0,209.0,263.0,0.0,4752.0,263.0,0.0,0.0,0.0,209.0
2024-06-12 01:00:00+02:00,0,131.0,211.0,0.0,4646.0,211.0,0.0,0.0,0.0,131.0
2024-06-12 01:30:00+02:00,0,291.0,183.0,0.0,4454.0,183.0,0.0,0.0,0.0,291.0
2024-06-12 02:00:00+02:00,0,358.0,148.0,0.0,4344.0,148.0,0.0,0.0,0.0,358.0
2024-06-12 02:30:00+02:00,0,404.0,136.0,0.0,4295.0,136.0,0.0,0.0,0.0,404.0
2024-06-12 03:00:00+02:00,0,447.0,123.0,0.0,4194.0,123.0,0.0,0.0,0.0,447.0
2024-06-12 03:30:00+02:00,0,553.0,100.0,0.0,4137.0,100.0,0.0,0.0,0.0,553.0
2024-06-12 04:00:00+02:00,0,604.0,77.0,0.0,3998.0,77.0,0.0,0.0,0.0,604.0
2024-06-12 04:30:00+02:00,0,465.0,48.0,0.0,4116.0,48.0,0.0,0.0,0.0,465.0
2024-06-12 05:00:00+02:00,0,471.0,37.0,0.0,4110.0,37.0,0.0,0.0,0.0,471.0
2024-06-12 05:30:00+02:00,0,450.0,30.0,0.0,4162.0,30.0,0.0,0.0,0.0,450.0
2024-06-12 06:00:00+02:00,0,451.0,30.0,1.0,4168.0,31.0,0.0,0.0,0.0,451.0
2024-06-12 06:30:00+02:00,0,247.0,28.0,9.0,4390.0,37.0,0.0,0.0,0.0,247.0
2024-06-12 07:00:00+02:00,0,112.0,25.0,22.0,4593.0,47.0,0.0,0.0,0.0,112.0
2024-06-12 07:30:00+02:00,0,-18.0,23.0,41.0,4736.0,64.0,0.0,0.0,0.0,0.0
2024-06-12 08:00:00+02:00,1,30.0,16.0,70.0,4795.0,86.0,30.0,900.0,0.06239560651572797,29.93760439348427
2024-06-12 08:30:00+02:00,1,-202.0,16.0,101.0,5055.0,117.0,0.0,0.0,0.0,0.0
2024-06-12 09:00:00+02:00,1,-10.0,14.0,135.0,4891.0,149.0,0.0,0.0,0.0,0.0
2024-06-12 09:30:00+02:00,1,-66.0,21.0,172.0,4986.0,193.0,0.0,0.0,0.0,0.0
2024-06-12 10:00:00+02:00,1,-121.0,23.0,215.0,5083.0,238.0,0.0,0.0,0.0,0.0
2024-06-12 10:30:00+02:00,1,5.0,38.0,228.0,4979.0,266.0,5.0,25.0,0.0017332112921035548,4.998266788707896
2024-06-12 11:00:00+02:00,1,-154.0,31.0,255.0,5056.0,286.0,0.0,0.0,0.0,0.0
2024-06-12 11:30:00+02:00,1,-332.0,25.0,192.0,5177.0,217.0,0.0,0.0,0.0,0.0
2024-06-12 12:00:00+02:00,1,-280.0,24.0,262.0,5191.0,286.0,0.0,0.0,0.0,0.0
2024-06-12 12:30:00+02:00,1,-383.0,39.0,239.0,5302.0,278.0,0.0,0.0,0.0,0.0
2024-06-12 13:00:00+02:00,1,-235.0,38.0,264.0,5144.0,302.0,0.0,0.0,0.0,0.0
2024-06-12 13:30:00+02:00,1,-145.0,45.0,264.0,5083.0,309.0,0.0,0.0,0.0,0.0
2024-06-12 14:00:00+02:00,1,-177.0,52.0,243.0,5096.0,295.0,0.0,0.0,0.0,0.0
2024-06-12 14:30:00+02:00,1,-639.0,75.0,217.0,5328.0,292.0,0.0,0.0,0.0,0.0
2024-06-12 15:00:00+02:00,1,-577.0,84.0,202.0,4999.0,286.0,0.0,0.0,0.0,0.0
2024-06-12 15:30:00+02:00,1,-533.0,87.0,191.0,4923.0,278.0,0.0,0.0,0.0,0.0
2024-06-12 16:00:00+02:00,1,-439.0,149.0,207.0,4913.0,356.0,0.0,0.0,0.0,0.0
2024-06-12 16:30:00+02:00,1,-323.0,173.0,195.0,4819.0,368.0,0.0,0.0,0.0,0.0
2024-06-12 17:00:00+02:00,1,-328.0,151.0,184.0,4790.0,335.0,0.0,0.0,0.0,0.0
2024-06-12 17:30:00+02:00,1,-421.0,81.0,165.0,4828.0,246.0,0.0,0.0,0.0,0.0
2024-06-12 18:00:00+02:00,0,-379.0,80.0,144.0,4809.0,224.0,0.0,0.0,0.0,0.0
2024-06-12 18:30:00+02:00,0,-361.0,58.0,136.0,5011.0,194.0,0.0,0.0,0.0,0.0
2024-06-12 19:00:00+02:00,0,-463.0,61.0,132.0,5260.0,193.0,0.0,0.0,0.0,0.0
2024-06-12 19:30:00+02:00,0,-432.0,62.0,93.0,5182.0,155.0,0.0,0.0,0.0,0.0
2024-06-12 20:00:00+02:00,0,-537.0,52.0,68.0,5226.0,120.0,0.0,0.0,0.0,0.0
2024-06-12 20:30:00+02:00,0,-164.0,43.0,35.0,4875.0,78.0,0.0,0.0,0.0,0.0
2024-06-12 21:00:00+02:00,0,3.0,54.0,20.0,4746.0,74.0,0.0,0.0,0.0,3.0
2024-06-12 21:30:00+02:00,0,137.0,81.0,6.0,4624.0,87.0,0.0,0.0,0.0,137.0
2024-06-12 22:00:00+02:00,0,70.0,94.0,0.0,4675.0,94.0,0.0,0.0,0.0,70.0
2024-06-12 22:30:00+02:00,0,-104.0,93.0,0.0,4811.0,93.0,0.0,0.0,0.0,0.0
2024-06-12 23:00:00+02:00,0,-66.0,85.0,0.0,4801.0,85.0,0.0,0.0,0.0,0.0
2024-06-12 23:30:00+02:00,0,-133.0,79.0,0.0,4928.0,79.0,0.0,0.0,0.0,0.0
2024-06-13 00:00:00+02:00,0,-184.0,77.0,0.0,4976.0,77.0,0.0,0.0,0.0,0.0
2024-06-13 00:30:00+02:00,0,3.0,77.0,0.0,4793.0,77.0,0.0,0.0,0.0,3.0
2024-06-13 01:00:00+02:00,0,55.0,91.0,0.0,4678.0,91.0,0.0,0.0,0.0,55.0
2024-06-13 01:30:00+02:00,0,166.0,114.0,0.0,4654.0,114.0,0.0,0.0,0.0,166.0
2024-06-13 02:00:00+02:00,0,205.0,145.0,0.0,4652.0,145.0,0.0,0.0,0.0,205.0
2024-06-13 02:30:00+02:00,0,510.0,159.0,0.0,4357.0,159.0,0.0,0.0,0.0,510.0
2024-06-13 03:00:00+02:00,0,465.0,190.0,0.0,4324.0,190.0,0.0,0.0,0.0,465.0
2024-06-13 03:30:00+02:00,0,336.0,248.0,0.0,4310.0,248.0,0.0,0.0,0.0,336.0
2024-06-13 04:00:00+02:00,0,289.0,257.0,0.0,4232.0,257.0,0.0,0.0,0.0,289.0
2024-06-13 04:30:00+02:00,0,304.0,291.0,0.0,4224.0,291.0,0.0,0.0,0.0,304.0
2024-06-13 05:00:00+02:00,0,507.0,321.0,0.0,4054.0,321.0,0.0,0.0,0.0,507.0
2024-06-13 05:30:00+02:00,0,294.0,354.0,0.0,4316.0,354.0,0.0,0.0,0.0,294.0
2024-06-13 06:00:00+02:00,0,672.0,384.0,1.0,4115.0,385.0,0.0,0.0,0.0,672.0
2024-06-13 06:30:00+02:00,0,472.0,348.0,12.0,4598.0,360.0,0.0,0.0,0.0,472.0
2024-06-13 07:00:00+02:00,0,313.0,335.0,32.0,4817.0,367.0,0.0,0.0,0.0,313.0
2024-06-13 07:30:00+02:00,0,49.0,282.0,62.0,5026.0,344.0,0.0,0.0,0.0,49.0
2024-06-13 08:00:00+02:00,1,-244.0,193.0,106.0,5239.0,299.0,0.0,0.0,0.0,0.0
2024-06-13 08:30:00+02:00,1,-374.0,101.0,144.0,5313.0,245.0,0.0,0.0,0.0,0.0
2024-06-13 09:00:00+02:00,1,-249.0,96.0,195.0,5170.0,291.0,0.0,0.0,0.0,0.0
2024-06-13 09:30:00+02:00,1,-393.0,141.0,253.0,5219.0,394.0,0.0,0.0,0.0,0.0
2024-06-13 10:00:00+02:00,1,-501.0,201.0,294.0,5179.0,495.0,0.0,0.0,0.0,0.0
2024-06-13 10:30:00+02:00,1,-323.0,356.0,315.0,5158.0,671.0,0.0,0.0,0.0,0.0
2024-06-13 11:00:00+02:00,1,-146.0,589.0,333.0,5235.0,922.0,0.0,0.0,0.0,0.0
