Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 30
32;Hauts-de-France;Données consolidées;2024-03-21;06:30;2024-03-21T06:30:00+01:00;5326;221;4522;596;0;2;0;125;-139;0;0;0;0;4.15;9.18;84.9;82.82;11.19;9.8;0.0;0.0;0.04;50.0;2.35;61.58;
32;Hauts-de-France;Données consolidées;2024-03-21;07:00;2024-03-21T07:00:00+01:00;5411;227;4525;554;1;2;0;124;-21;0;0;0;0;4.2;9.43;83.63;82.88;10.24;9.11;0.02;0.18;0.04;50.0;2.29;61.08;
32;Hauts-de-France;Données consolidées;2024-03-21;07:30;2024-03-21T07:30:00+01:00;5647;240;4535;563;14;2;0;123;169;0;0;0;0;4.25;9.97;80.31;83.06;9.97;9.26;0.25;2.53;0.04;50.0;2.18;60.59;
32;Hauts-de-France;Données consolidées;2024-03-21;08:00;2024-03-21T08:00:00+01:00;5837;239;4551;477;36;2;0;117;415;0;0;0;0;4.09;9.93;77.97;83.35;8.17;7.84;0.62;6.5;0.03;50.0;2.0;57.64;
32;Hauts-de-France;Données consolidées;2024-03-21;08:30;2024-03-21T08:30:00+01:00;5685;239;4561;278;63;2;0;120;422;0;0;0;0;4.2;9.93;80.23;83.53;4.89;4.57;1.11;11.37;0.04;50.0;2.11;59.11;
32;Hauts-de-France;Données consolidées;2024-03-21;09:00;2024-03-21T09:00:00+01:00;5784;240;4568;141;95;2;0;123;616;0;0;0;0;4.15;9.97;78.98;83.66;2.44;2.32;1.64;17.15;0.03;50.0;2.13;60.59;
32;Hauts-de-France;Données consolidées;2024-03-21;09:30;2024-03-21T09:30:00+01:00;5723;221;4569;59;121;2;0;118;634;0;0;0;0;3.86;9.18;79.84;83.68;1.03;0.97;2.11;21.84;0.03;50.0;2.06;58.13;
32;Hauts-de-France;Données consolidées;2024-03-21;10:00;2024-03-21T10:00:00+01:00;5601;221;4572;25;140;2;0;114;536;0;0;0;0;3.95;9.18;81.63;83.74;0.45;0.41;2.5;25.27;0.04;50.0;2.04;56.16;
32;Hauts-de-France;Données consolidées;2024-03-21;10:30;2024-03-21T10:30:00+01:00;5724;221;4572;9;162;2;0;114;644;0;0;0;0;3.86;9.18;79.87;83.74;0.16;0.15;2.83;29.24;0.03;50.0;1.99;56.16;
32;Hauts-de-France;Données consolidées;2024-03-21;11:00;2024-03-21T11:00:00+01:00;5659;221;4573;8;182;2;0;118;556;0;0;0;0;3.91;9.18;80.81;83.75;0.14;0.13;3.22;32.85;0.04;50.0;2.09;58.13;
32;Hauts-de-France;Données consolidées;2024-03-21;11:30;2024-03-21T11:30:00+01:00;5709;221;4573;9;198;2;0;117;589;0;0;0;0;3.87;9.18;80.1;83.75;0.16;0.15;3.47;35.74;0.04;50.0;2.05;57.64;
32;Hauts-de-France;Données consolidées;2024-03-21;12:00;2024-03-21T12:00:00+01:00;5871;220;4575;12;209;2;0;117;747;0;0;0;0;3.75;9.14;77.93;83.79;0.2;0.2;3.56;37.73;0.03;50.0;1.99;57.64;
32;Hauts-de-France;Données consolidées;2024-03-21;12:30;2024-03-21T12:30:00+01:00;5598;218;4575;16;223;2;0;117;463;0;0;0;0;3.89;9.06;81.73;83.79;0.29;0.26;3.98;40.25;0.04;50.0;2.09;57.64;
32;Hauts-de-France;Données consolidées;2024-03-21;13:00;2024-03-21T13:00:00+01:00;5648;219;4574;20;239;2;0;105;499;0;0;0;0;3.88;9.1;80.98;83.77;0.35;0.33;4.23;43.14;0.04;50.0;1.86;51.72;
32;Hauts-de-France;Données consolidées;2024-03-21;13:30;2024-03-21T13:30:00+01:00;5638;219;4573;25;237;2;0;104;472;0;0;0;0;3.88;9.1;81.11;83.75;0.44;0.41;4.2;42.78;0.04;50.0;1.84;51.23;
32;Hauts-de-France;Données consolidées;2024-03-21;14:00;2024-03-21T14:00:00+01:00;5382;219;4569;30;237;2;0;102;218;0;0;0;0;4.07;9.1;84.89;83.68;0.56;0.49;4.4;42.78;0.04;50.0;1.9;50.25;
32;Hauts-de-France;Données consolidées;2024-03-21;14:30;2024-03-21T14:30:00+01:00;5391;218;4568;43;222;2;0;106;220;0;0;0;0;4.04;9.06;84.73;83.66;0.8;0.71;4.12;40.07;0.04;50.0;1.97;52.22;
32;Hauts-de-France;Données consolidées;2024-03-21;15:00;2024-03-21T15:00:00+01:00;5466;218;4566;41;220;2;0;105;302;0;0;0;0;3.99;9.06;83.53;83.63;0.75;0.67;4.02;39.71;0.04;50.0;1.92;51.72;
32;Hauts-de-France;Données consolidées;2024-03-21;15:30;2024-03-21T15:30:00+01:00;5514;217;4564;59;193;2;0;105;373;0;0;0;0;3.94;9.02;82.77;83.59;1.07;0.97;3.5;34.84;0.04;50.0;1.9;51.72;
32;Hauts-de-France;Données consolidées;2024-03-21;16:00;2024-03-21T16:00:00+01:00;5295;217;4561;75;164;2;0;105;170;0;0;0;0;4.1;9.02;86.14;83.53;1.42;1.23;3.1;29.6;0.04;50.0;1.98;51.72;
32;Hauts-de-France;Données consolidées;2024-03-21;16:30;2024-03-21T16:30:00+01:00;5272;217;4560;92;142;2;0;106;141;0;0;0;0;4.12;9.02;86.49;83.52;1.75;1.51;2.69;25.63;0.04;50.0;2.01;52.22;
32;Hauts-de-France;Données consolidées;2024-03-21;17:00;2024-03-21T17:00:00+01:00;5047;217;4551;93;110;2;0;105;-28;0;0;0;0;4.3;9.02;90.17;83.35;1.84;1.53;2.18;19.86;0.04;50.0;2.08;51.72;
32;Hauts-de-France;Données consolidées;2024-03-21;17:30;2024-03-21T17:30:00+01:00;5313;217;4489;86;63;2;0;104;354;0;0;0;0;4.08;9.02;84.49;82.22;1.62;1.41;1.19;11.37;0.04;50.0;1.96;51.23;
32;Hauts-de-France;Données consolidées;2024-03-21;18:00;2024-03-21T18:00:00+01:00;5333;220;4519;97;36;2;0;106;352;0;0;0;0;4.13;9.14;84.74;82.77;1.82;1.59;0.68;6.5;0.04;50.0;1.99;52.22;
32;Hauts-de-France;Données consolidées;2024-03-21;18:30;2024-03-21T18:30:00+01:00;5717;234;4499;103;13;2;0;104;765;0;0;0;0;4.09;9.72;78.7;82.4;1.8;1.69;0.23;2.35;0.03;50.0;1.82;51.23;
32;Hauts-de-France;Données consolidées;2024-03-21;19:00;2024-03-21T19:00:00+01:00;5633;234;4559;104;1;2;0;109;627;0;0;0;0;4.15;9.72;80.93;83.5;1.85;1.71;0.02;0.18;0.04;50.0;1.94;53.69;
32;Hauts-de-France;Données consolidées;2024-03-21;19:30;2024-03-21T19:30:00+01:00;5914;236;4561;121;0;2;0;111;883;0;0;0;0;3.99;9.8;77.12;83.53;2.05;1.99;0.0;0.0;0.03;50.0;1.88;54.68;
32;Hauts-de-France;Données consolidées;2024-03-21;20:00;2024-03-21T20:00:00+01:00;5986;237;4565;142;0;2;0;109;933;0;0;0;0;3.96;9.85;76.26;83.61;2.37;2.33;0.0;0.0;0.03;50.0;1.82;53.69;
32;Hauts-de-France;Données consolidées;2024-03-21;20:30;2024-03-21T20:30:00+01:00;5559;234;4568;192;0;2;0;109;467;0;0;0;0;4.21;9.72;82.17;83.66;3.45;3.16;0.0;0.0;0.04;50.0;1.96;53.69;
32;Hauts-de-France;Données consolidées;2024-03-21;21:00;2024-03-21T21:00:00+01:00;5286;235;4571;196;0;2;0;108;186;0;0;0;0;4.45;9.76;86.47;83.72;3.71;3.22;0.0;0.0;0.04;50.0;2.04;53.2;
32;Hauts-de-France;Données consolidées;2024-03-21;21:30;2024-03-21T21:30:00+01:00;5201;234;4574;201;0;2;0;109;82;0;0;0;0;4.5;9.72;87.94;83.77;3.86;3.3;0.0;0.0;0.04;50.0;2.1;53.69;
32;Hauts-de-France;Données consolidées;2024-03-21;22:00;2024-03-21T22:00:00+01:00;5496;218;4576;220;0;2;0;108;385;0;0;0;0;3.97;9.06;83.26;83.81;4.0;3.62;0.0;0.0;0.04;50.0;1.97;53.2;
32;Hauts-de-France;Données consolidées;2024-03-21;22:30;2024-03-21T22:30:00+01:00;5111;218;4545;275;0;2;0;109;-44;0;0;0;0;4.27;9.06;88.93;83.24;5.38;4.52;0.0;0.0;0.04;50.0;2.13;53.69;
32;Hauts-de-France;Données consolidées;2024-03-21;23:00;2024-03-21T23:00:00+01:00;4998;218;4491;353;0;2;0;110;-182;0;0;0;0;4.36;9.06;89.86;82.25;7.06;5.8;0.0;0.0;0.04;50.0;2.2;54.19;
32;Hauts-de-France;Données consolidées;2024-03-21;23:30;2024-03-21T23:30:00+01:00;5150;218;4482;452;0;2;0;107;-115;0;0;0;0;4.23;9.06;87.03;82.09;8.78;7.43;0.0;0.0;0.04;50.0;2.08;52.71;
32;Hauts-de-France;Données consolidées;2024-03-22;00:00;2024-03-22T00:00:00+01:00;5377;218;4471;578;0;2;0;109;2;0;0;0;0;4.05;9.06;83.15;81.89;10.75;9.5;0.0;0.0;0.04;50.0;2.03;53.69;
32;Hauts-de-France;Données consolidées;2024-03-22;00:30;2024-03-22T00:30:00+01:00;5093;212;4572;683;0;2;0;106;-483;0;0;0;0;4.16;8.81;89.77;83.74;13.41;11.23;0.0;0.0;0.04;50.0;2.08;52.22;
32;Hauts-de-France;Données consolidées;2024-03-22;01:00;2024-03-22T01:00:00+01:00;5104;212;4573;714;0;2;0;107;-494;0;0;0;0;4.15;8.81;89.6;83.75;13.99;11.74;0.0;0.0;0.04;50.0;2.1;52.71;
32;Hauts-de-France;Données consolidées;2024-03-22;01:30;2024-03-22T01:30:00+01:00;5114;212;4572;704;0;2;0;108;-482;0;0;0;0;4.15;8.81;89.4;83.74;13.77;11.58;0.0;0.0;0.04;50.0;2.11;53.2;
32;Hauts-de-France;Données consolidées;2024-03-22;02:00;2024-03-22T02:00:00+01:00;4943;212;4484;649;0;2;0;109;-512;0;0;0;0;4.29;8.81;90.71;82.12;13.13;10.67;0.0;0.0;0.04;50.0;2.21;53.69;
32;Hauts-de-France;Données consolidées;2024-03-22;02:30;2024-03-22T02:30:00+01:00;4867;212;4490;663;0;2;0;110;-612;0;0;0;0;4.36;8.81;92.25;82.23;13.62;10.9;0.0;0.0;0.04;50.0;2.26;54.19;
32;Hauts-de-France;Données consolidées;2024-03-22;03:00;2024-03-22T03:00:00+01:00;4698;212;4468;718;0;2;0;111;-815;0;0;0;0;4.51;8.81;95.1;81.83;15.28;11.81;0.0;0.0;0.04;50.0;2.36;54.68;
32;Hauts-de-France;Données consolidées;2024-03-22;03:30;2024-03-22T03:30:00+01:00;4514;212;4484;776;0;2;0;111;-1071;0;0;0;0;4.7;8.81;99.34;82.12;17.19;12.76;0.0;0.0;0.04;50.0;2.46;54.68;
32;Hauts-de-France;Données consolidées;2024-03-22;04:00;2024-03-22T04:00:00+01:00;4285;211;4451;868;0;2;0;109;-1356;0;0;0;0;4.92;8.77;103.87;81.52;20.26;14.27;0.0;0.0;0.05;50.0;2.54;53.69;
32;Hauts-de-France;Données consolidées;2024-03-22;04:30;2024-03-22T04:30:00+01:00;4586;214;4468;837;0;2;0;111;-1044;0;0;0;0;4.67;8.89;97.43;81.83;18.25;13.76;0.0;0.0;0.04;50.0;2.42;54.68;
32;Hauts-de-France;Données consolidées;2024-03-22;05:00;2024-03-22T05:00:00+01:00;4634;214;4474;808;0;2;0;110;-973;0;0;0;0;4.62;8.89;96.55;81.94;17.44;13.29;0.0;0.0;0.04;50.0;2.37;54.19;
32;Hauts-de-France;Données consolidées;2024-03-22;05:30;2024-03-22T05:30:00+01:00;4759;214;4481;824;0;2;0;110;-872;0;0;0;0;4.5;8.89;94.16;82.07;17.31;13.55;0.0;0.0;0.04;50.0;2.31;54.19;
32;Hauts-de-France;Données consolidées;2024-03-22;06:00;2024-03-22T06:00:00+01:00;4904;218;4480;856;0;2;0;106;-757;0;0;0;0;4.45;9.06;91.35;82.05;17.46;14.07;0.0;0.0;0.04;50.0;2.16;52.22;
32;Hauts-de-France;Données consolidées;2024-03-22;06:30;2024-03-22T06:30:00+01:00;5302;218;4469;916;0;2;0;106;-410;0;0;0;0;4.11;9.06;84.29;81.85;17.28;15.06;0.0;0.0;0.04;50.0;2.0;52.22;
32;Hauts-de-France;Données consolidées;2024-03-22;07:00;2024-03-22T07:00:00+01:00;5694;218;4484;953;0;2;0;105;-70;0;0;0;0;3.83;9.06;78.75;82.12;16.74;15.67;0.0;0.0;0.04;50.0;1.84;51.72;
32;Hauts-de-France;Données consolidées;2024-03-22;07:30;2024-03-22T07:30:00+01:00;5603;219;4487;1010;6;2;0;105;-226;0;0;0;0;3.91;9.1;80.08;82.18;18.03;16.61;0.11;1.08;0.04;50.0;1.87;51.72;
32;Hauts-de-France;Données consolidées;2024-03-22;08:00;2024-03-22T08:00:00+01:00;6118;235;4459;1084;18;2;0;106;214;0;0;0;0;3.84;9.76;72.88;81.67;17.72;17.82;0.29;3.25;0.03;50.0;1.73;52.22;
32;Hauts-de-France;Données consolidées;2024-03-22;08:30;2024-03-22T08:30:00+01:00;5596;233;4568;1089;37;2;0;102;-433;0;0;0;0;4.16;9.68;81.63;83.66;19.46;17.91;0.66;6.68;0.04;50.0;1.82;50.25;
32;Hauts-de-France;Données consolidées;2024-03-22;09:00;2024-03-22T09:00:00+01:00;5799;233;4570;1002;67;2;0;103;-174;0;0;0;0;4.02;9.68;78.81;83.7;17.28;16.47;1.16;12.09;0.03;50.0;1.78;50.74;
32;Hauts-de-France;Données consolidées;2024-03-22;09:30;2024-03-22T09:30:00+01:00;5868;234;4572;990;125;2;0;102;-144;0;0;0;0;3.99;9.72;77.91;83.74;16.87;16.28;2.13;22.56;0.03;50.0;1.74;50.25;
32;Hauts-de-France;Données consolidées;2024-03-22;10:00;2024-03-22T10:00:00+01:00;5694;219;4573;1010;155;2;0;104;-354;0;0;0;0;3.85;9.1;80.31;83.75;17.74;16.61;2.72;27.98;0.04;50.0;1.83;51.23;
32;Hauts-de-France;Données consolidées;2024-03-22;10:30;2024-03-22T10:30:00+01:00;5771;215;4466;1025;209;2;0;99;-244;0;0;0;0;3.73;8.93;77.39;81.79;17.76;16.85;3.62;37.73;0.03;50.0;1.72;48.77;
32;Hauts-de-France;Données consolidées;2024-03-22;11:00;2024-03-22T11:00:00+01:00;5855;215;4442;999;234;2;0;100;-133;0;0;0;0;3.67;8.93;75.87;81.36;17.06;16.43;4.0;42.24;0.03;50.0;1.71;49.26;
32;Hauts-de-France;Données consolidées;2024-03-22;11:30;2024-03-22T11:30:00+01:00;5747;220;4487;923;242;2;0;106;-237;0;0;0;0;3.83;9.14;78.08;82.18;16.06;15.18;4.21;43.68;0.03;50.0;1.84;52.22;
32;Hauts-de-France;Données consolidées;2024-03-22;12:00;2024-03-22T12:00:00+01:00;6018;220;4485;814;281;2;0;103;110;0;0;0;0;3.66;9.14;74.53;82.14;13.53;13.38;4.67;50.72;0.03;50.0;1.71;50.74;
32;Hauts-de-France;Données consolidées;2024-03-22;12:30;2024-03-22T12:30:00+01:00;5875;220;4480;743;293;2;0;108;28;0;0;0;0;3.74;9.14;76.26;82.05;12.65;12.22;4.99;52.89;0.03;50.0;1.84;53.2;
32;Hauts-de-France;Données consolidées;2024-03-22;13:00;2024-03-22T13:00:00+01:00;5849;218;4480;674;283;2;0;111;80;0;0;0;0;3.73;9.06;76.59;82.05;11.52;11.08;4.84;51.08;0.03;50.0;1.9;54.68;
32;Hauts-de-France;Données consolidées;2024-03-22;13:30;2024-03-22T13:30:00+01:00;5751;220;4444;617;287;2;0;115;74;0;0;0;0;3.83;9.14;77.27;81.39;10.73;10.14;4.99;51.81;0.03;50.0;2.0;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;14:00;2024-03-22T14:00:00+01:00;5614;220;4443;633;232;2;0;115;-28;0;0;0;0;3.92;9.14;79.14;81.37;11.28;10.41;4.13;41.88;0.04;50.0;2.05;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;14:30;2024-03-22T14:30:00+01:00;5679;220;4415;643;220;2;0;115;65;0;0;0;0;3.87;9.14;77.74;80.86;11.32;10.57;3.87;39.71;0.04;50.0;2.03;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;15:00;2024-03-22T15:00:00+01:00;5689;218;4419;683;185;2;0;116;69;0;0;0;0;3.83;9.06;77.68;80.93;12.01;11.23;3.25;33.39;0.04;50.0;2.04;57.14;
32;Hauts-de-France;Données consolidées;2024-03-22;15:30;2024-03-22T15:30:00+01:00;5486;218;4414;803;160;2;0;119;-232;0;0;0;0;3.97;9.06;80.46;80.84;14.64;13.2;2.92;28.88;0.04;50.0;2.17;58.62;
32;Hauts-de-France;Données consolidées;2024-03-22;16:00;2024-03-22T16:00:00+01:00;5454;218;4422;852;138;2;0;117;-297;0;0;0;0;4.0;9.06;81.08;80.99;15.62;14.01;2.53;24.91;0.04;50.0;2.15;57.64;
32;Hauts-de-France;Données consolidées;2024-03-22;16:30;2024-03-22T16:30:00+01:00;5521;218;4437;900;114;2;0;120;-271;0;0;0;0;3.95;9.06;80.37;81.26;16.3;14.8;2.06;20.58;0.04;50.0;2.17;59.11;
32;Hauts-de-France;Données consolidées;2024-03-22;17:00;2024-03-22T17:00:00+01:00;5407;218;4522;997;82;2;0;117;-532;0;0;0;0;4.03;9.06;83.63;82.82;18.44;16.39;1.52;14.8;0.04;50.0;2.16;57.64;
32;Hauts-de-France;Données consolidées;2024-03-22;17:30;2024-03-22T17:30:00+01:00;5749;218;4384;1069;50;2;0;122;-95;0;0;0;0;3.79;9.06;76.26;80.29;18.59;17.58;0.87;9.03;0.03;50.0;2.12;60.1;
32;Hauts-de-France;Données consolidées;2024-03-22;18:00;2024-03-22T18:00:00+01:00;5660;218;4422;1168;25;2;0;124;-298;0;0;0;0;3.85;9.06;78.13;80.99;20.64;19.2;0.44;4.51;0.04;50.0;2.19;61.08;
32;Hauts-de-France;Données consolidées;2024-03-22;18:30;2024-03-22T18:30:00+01:00;5740;217;4443;1266;6;2;0;114;-302;0;0;0;0;3.78;9.02;77.4;81.37;22.06;20.82;0.1;1.08;0.03;50.0;1.99;56.16;
32;Hauts-de-France;Données consolidées;2024-03-22;19:00;2024-03-22T19:00:00+01:00;5824;217;4499;1535;0;2;0;114;-543;0;0;0;0;3.73;9.02;77.25;82.4;26.36;25.24;0.0;0.0;0.03;50.0;1.96;56.16;
32;Hauts-de-France;Données consolidées;2024-03-22;19:30;2024-03-22T19:30:00+01:00;5947;217;4536;1512;0;2;0;111;-433;0;0;0;0;3.65;9.02;76.27;83.08;25.42;24.86;0.0;0.0;0.03;50.0;1.87;54.68;
32;Hauts-de-France;Données consolidées;2024-03-22;20:00;2024-03-22T20:00:00+01:00;6012;220;4534;1646;0;2;0;111;-487;0;0;0;0;3.66;9.14;75.42;83.04;27.38;27.06;0.0;0.0;0.03;50.0;1.85;54.68;
32;Hauts-de-France;Données consolidées;2024-03-22;20:30;2024-03-22T20:30:00+01:00;5821;232;4534;1881;0;2;0;110;-947;0;0;0;0;3.99;9.64;77.89;83.04;32.31;30.93;0.0;0.0;0.03;50.0;1.89;54.19;
32;Hauts-de-France;Données consolidées;2024-03-22;21:00;2024-03-22T21:00:00+01:00;5683;214;4537;1949;0;2;0;114;-1136;0;0;0;0;3.77;8.89;79.83;83.1;34.3;32.05;0.0;0.0;0.04;50.0;2.01;56.16;
32;Hauts-de-France;Données consolidées;2024-03-22;21:30;2024-03-22T21:30:00+01:00;5411;212;4539;1733;0;2;0;115;-1192;0;0;0;0;3.92;8.81;83.88;83.13;32.03;28.49;0.0;0.0;0.04;50.0;2.13;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;22:00;2024-03-22T22:00:00+01:00;5367;214;4542;1585;0;2;0;115;-1078;0;0;0;0;3.99;8.89;84.63;83.19;29.53;26.06;0.0;0.0;0.04;50.0;2.14;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;22:30;2024-03-22T22:30:00+01:00;5405;213;4545;1677;0;2;0;115;-1148;0;0;0;0;3.94;8.85;84.09;83.24;31.03;27.57;0.0;0.0;0.04;50.0;2.13;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;23:00;2024-03-22T23:00:00+01:00;5187;213;4546;1609;0;2;0;115;-1298;0;0;0;0;4.11;8.85;87.64;83.26;31.02;26.46;0.0;0.0;0.04;50.0;2.22;56.65;
32;Hauts-de-France;Données consolidées;2024-03-22;23:30;2024-03-22T23:30:00+01:00;5377;214;4547;1617;0;2;0;116;-1119;0;0;0;0;3.98;8.89;84.56;83.28;30.07;26.59;0.0;0.0;0.04;50.0;2.16;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;00:00;2024-03-23T00:00:00+01:00;5096;214;4547;1617;0;2;0;116;-1400;0;0;0;0;4.2;8.89;89.23;83.28;31.73;26.59;0.0;0.0;0.04;50.0;2.28;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;00:30;2024-03-23T00:30:00+01:00;5446;208;4463;1702;0;2;0;117;-1046;0;0;0;0;3.82;8.64;81.95;81.74;31.25;27.98;0.0;0.0;0.04;50.0;2.15;57.64;
32;Hauts-de-France;Données consolidées;2024-03-23;01:00;2024-03-23T01:00:00+01:00;5182;208;4412;1690;0;2;0;116;-1234;0;0;0;0;4.01;8.64;85.14;80.81;32.61;27.79;0.0;0.0;0.04;50.0;2.24;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;01:30;2024-03-23T01:30:00+01:00;5127;208;4461;1706;0;2;0;118;-1367;0;0;0;0;4.06;8.64;87.01;81.7;33.27;28.05;0.0;0.0;0.04;50.0;2.3;58.13;
32;Hauts-de-France;Données consolidées;2024-03-23;02:00;2024-03-23T02:00:00+01:00;5077;208;4461;1631;0;2;0;117;-1341;0;0;0;0;4.1;8.64;87.87;81.7;32.13;26.82;0.0;0.0;0.04;50.0;2.3;57.64;
32;Hauts-de-France;Données consolidées;2024-03-23;02:30;2024-03-23T02:30:00+01:00;4913;208;4027;1681;0;2;0;116;-1119;0;0;0;0;4.23;8.64;81.97;73.75;34.22;27.64;0.0;0.0;0.04;50.0;2.36;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;03:00;2024-03-23T03:00:00+01:00;4446;208;3402;1840;0;2;0;116;-1125;0;0;0;0;4.68;8.64;76.52;62.31;41.39;30.25;0.0;0.0;0.04;50.0;2.61;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;03:30;2024-03-23T03:30:00+01:00;4645;208;3205;1855;0;2;0;118;-741;0;0;0;0;4.48;8.64;69.0;58.7;39.94;30.5;0.0;0.0;0.04;50.0;2.54;58.13;
32;Hauts-de-France;Données consolidées;2024-03-23;04:00;2024-03-23T04:00:00+01:00;4606;208;3095;1964;0;2;0;118;-782;0;0;0;0;4.52;8.64;67.19;56.68;42.64;32.29;0.0;0.0;0.04;50.0;2.56;58.13;
32;Hauts-de-France;Données consolidées;2024-03-23;04:30;2024-03-23T04:30:00+01:00;4526;208;3096;2005;0;2;0;116;-905;0;0;0;0;4.6;8.64;68.4;56.7;44.3;32.97;0.0;0.0;0.04;50.0;2.56;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;05:00;2024-03-23T05:00:00+01:00;4480;208;3095;2153;0;2;0;115;-1096;0;0;0;0;4.64;8.64;69.08;56.68;48.06;35.4;0.0;0.0;0.04;50.0;2.57;56.65;
32;Hauts-de-France;Données consolidées;2024-03-23;05:30;2024-03-23T05:30:00+01:00;4602;208;3094;2187;0;2;0;116;-1007;0;0;0;0;4.52;8.64;67.23;56.67;47.52;35.96;0.0;0.0;0.04;50.0;2.52;57.14;
32;Hauts-de-France;Données consolidées;2024-03-23;06:00;2024-03-23T06:00:00+01:00;4864;211;3093;2479;0;2;0;115;-1038;0;0;0;0;4.34;8.77;63.59;56.65;50.97;40.76;0.0;0.0;0.04;50.0;2.36;56.65;
32;Hauts-de-France;Données consolidées;2024-03-23;06:30;2024-03-23T06:30:00+01:00;4781;212;3092;2507;0;2;0;110;-1141;0;0;0;0;4.43;8.81;64.67;56.63;52.44;41.22;0.0;0.0;0.04;50.0;2.3;54.19;
32;Hauts-de-France;Données consolidées;2024-03-23;07:00;2024-03-23T07:00:00+01:00;5128;212;3093;2485;3;2;0;108;-771;0;0;0;0;4.13;8.81;60.32;56.65;48.46;40.86;0.06;0.54;0.04;50.0;2.11;53.2;
32;Hauts-de-France;Données consolidées;2024-03-23;07:30;2024-03-23T07:30:00+01:00;4971;209;3093;2547;23;2;0;113;-1014;0;0;0;0;4.2;8.68;62.22;56.65;51.24;41.88;0.46;4.15;0.04;50.0;2.27;55.67;
32;Hauts-de-France;Données consolidées;2024-03-23;08:00;2024-03-23T08:00:00+01:00;5331;209;3172;2526;47;2;0;112;-737;0;0;0;0;3.92;8.68;59.5;58.1;47.38;41.53;0.88;8.48;0.04;50.0;2.1;55.17;
32;Hauts-de-France;Données consolidées;2024-03-23;08:30;2024-03-23T08:30:00+01:00;5309;209;3177;2586;114;2;0;111;-893;0;0;0;0;3.94;8.68;59.84;58.19;48.71;42.52;2.15;20.58;0.04;50.0;2.09;54.68;
32;Hauts-de-France;Données consolidées;2024-03-23;09:00;2024-03-23T09:00:00+01:00;5498;210;3159;2734;169;2;0;112;-890;0;0;0;0;3.82;8.72;57.46;57.86;49.73;44.95;3.07;30.51;0.04;50.0;2.04;55.17;
32;Hauts-de-France;Données consolidées;2024-03-23;09:30;2024-03-23T09:30:00+01:00;5456;209;3102;3027;228;2;0;113;-1225;0;0;0;0;3.83;8.68;56.85;56.81;55.48;49.77;4.18;41.16;0.04;50.0;2.07;55.67;
32;Hauts-de-France;Données consolidées;2024-03-23;10:00;2024-03-23T10:00:00+01:00;5742;209;3102;3790;226;2;0;113;-1686;0;0;0;0;3.64;8.68;54.02;56.81;66.0;62.32;3.94;40.79;0.03;50.0;1.97;55.67;
32;Hauts-de-France;Données consolidées;2024-03-23;10:30;2024-03-23T10:30:00+01:00;5483;209;3108;4063;280;2;0;111;-2272;0;0;0;0;3.81;8.68;56.68;56.92;74.1;66.8;5.11;50.54;0.04;50.0;2.02;54.68;
32;Hauts-de-France;Données consolidées;2024-03-23;11:00;2024-03-23T11:00:00+01:00;4837;210;3110;3404;256;2;0;113;-2258;0;0;0;0;4.34;8.72;64.3;56.96;70.37;55.97;5.29;46.21;0.04;50.0;2.34;55.67;
32;Hauts-de-France;Données consolidées;2024-03-23;11:30;2024-03-23T11:30:00+01:00;5515;209;3109;2842;299;2;0;115;-1064;0;0;0;0;3.79;8.68;56.37;56.94;51.53;46.73;5.42;53.97;0.04;50.0;2.09;56.65;
32;Hauts-de-France;Données consolidées;2024-03-23;12:00;2024-03-23T12:00:00+01:00;5674;208;3110;2835;298;2;0;114;-895;0;0;0;0;3.67;8.64;54.81;56.96;49.96;46.61;5.25;53.79;0.04;50.0;2.01;56.16;
32;Hauts-de-France;Données consolidées;2024-03-23;12:30;2024-03-23T12:30:00+01:00;5684;209;2813;2799;301;2;0;113;-566;0;0;0;0;3.68;8.68;49.49;51.52;49.24;46.02;5.3;54.33;0.04;50.0;1.99;55.67;
32;Hauts-de-France;Données consolidées;2024-03-23;13:00;2024-03-23T13:00:00+01:00;5492;209;2763;2600;194;2;0;115;-405;0;0;0;0;3.81;8.68;50.31;50.6;47.34;42.75;3.53;35.02;0.04;50.0;2.09;56.65;
